,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,1,0.11,1,117,20181124-183004
1,臺北市,松山區,2,358,39.78,1,117,20181124-183004
2,臺北市,松山區,3,145,16.11,1,117,20181124-183004
3,臺北市,松山區,4,388,43.11,1,117,20181124-183004
4,臺北市,松山區,5,8,0.89,1,117,20181124-183004
5,臺北市,信義區,1,39,0.65,8,142,20181124-183004
6,臺北市,信義區,2,968,16.22,8,142,20181124-183004
7,臺北市,信義區,3,23,0.39,8,142,20181124-183004
8,臺北市,大安區,1,7,0.36,3,188,20181124-183004
9,臺北市,大安區,2,895,46.47,3,188,20181124-183004
10,臺北市,大安區,3,261,13.55,3,188,20181124-183004
11,臺北市,大安區,4,754,39.15,3,188,20181124-183004
12,臺北市,大安區,5,9,0.47,3,188,20181124-183004
13,臺北市,中山區,1,26,0.28,11,133,20181124-183005
14,臺北市,中山區,2,42,0.45,11,133,20181124-183005
15,臺北市,中正區,1,29,0.39,10,96,20181124-183005
16,臺北市,中正區,2,38,0.52,10,96,20181124-183005
17,臺北市,大同區,1,11,0.36,4,82,20181124-183005
18,臺北市,大同區,2,831,26.82,4,82,20181124-183005
19,臺北市,大同區,3,795,25.66,4,82,20181124-183005
20,臺北市,大同區,4,15,0.48,4,82,20181124-183005
21,臺北市,萬華區,1,84,0.49,20,117,20181124-183005
22,臺北市,萬華區,2,66,0.39,20,117,20181124-183005
23,臺北市,文山區,1,7,0.49,2,162,20181124-183005
24,臺北市,文山區,2,620,43.51,2,162,20181124-183005
25,臺北市,文山區,3,232,16.28,2,162,20181124-183005
26,臺北市,文山區,4,561,39.37,2,162,20181124-183005
27,臺北市,文山區,5,5,0.35,2,162,20181124-183005
28,臺北市,南港區,1,128,0.44,32,72,20181124-183006
29,臺北市,南港區,2,152,0.52,32,72,20181124-183006
30,臺北市,內湖區,1,13,0.31,5,150,20181124-183006
31,臺北市,內湖區,2,599,14.17,5,150,20181124-183006
32,臺北市,內湖區,3,24,0.57,5,150,20181124-183006
33,臺北市,士林區,1,0,0.0,0,163,20181124-183006
34,臺北市,士林區,2,0,0.0,0,163,20181124-183006
35,臺北市,士林區,3,0,0.0,0,163,20181124-183006
36,臺北市,士林區,4,0,0.0,0,163,20181124-183006
37,臺北市,士林區,5,0,0.0,0,163,20181124-183006
38,臺北市,北投區,1,2,0.38,1,141,20181124-183006
39,臺北市,北投區,2,214,40.68,1,141,20181124-183006
40,臺北市,北投區,3,121,23.0,1,141,20181124-183006
41,臺北市,北投區,4,188,35.74,1,141,20181124-183006
42,臺北市,北投區,5,1,0.19,1,141,20181124-183006
43,新北市,板橋區,1,177,42.55,1,338,20181124-183007
44,新北市,板橋區,2,239,57.45,1,338,20181124-183007
45,新北市,三重區,1,792,51.7,2,235,20181124-183007
46,新北市,三重區,2,740,48.3,2,235,20181124-183007
47,新北市,新莊區,1,0,0.0,0,253,20181124-183008
48,新北市,新莊區,2,0,0.0,0,253,20181124-183008
49,新北市,鶯歌區,1,914,50.78,3,50,20181124-183008
50,新北市,鶯歌區,2,886,49.22,3,50,20181124-183008
51,新北市,淡水區,1,720,49.35,2,96,20181124-183009
52,新北市,淡水區,2,739,50.65,2,96,20181124-183009
53,新北市,汐止區,1,88,45.83,1,111,20181124-183009
54,新北市,汐止區,2,104,54.17,1,111,20181124-183009
55,新北市,泰山區,1,42,35.29,1,47,20181124-183010
56,新北市,泰山區,2,77,64.71,1,47,20181124-183010
57,新北市,石碇區,1,255,43.07,2,13,20181124-183011
58,新北市,石碇區,2,337,56.93,2,13,20181124-183011
59,新北市,坪林區,1,942,53.31,6,10,20181124-183012
60,新北市,坪林區,2,825,46.69,6,10,20181124-183012
61,新北市,烏來區,1,0,0.0,0,6,20181124-183014
62,新北市,烏來區,2,0,0.0,0,6,20181124-183014
63,桃園市,桃園區,1,36,2.15,3,216,20181124-183014
64,桃園市,桃園區,2,502,30.04,3,216,20181124-183014
65,桃園市,桃園區,3,114,6.82,3,216,20181124-183014
66,桃園市,桃園區,4,6,0.36,3,216,20181124-183014
67,桃園市,中壢區,1,14,1.92,1,210,20181124-183014
68,桃園市,中壢區,2,217,29.77,1,210,20181124-183014
69,桃園市,中壢區,3,23,3.16,1,210,20181124-183014
70,桃園市,中壢區,4,5,0.69,1,210,20181124-183014
71,桃園市,中壢區,5,470,64.47,1,210,20181124-183014
72,桃園市,大溪區,1,0,0.0,0,59,20181124-183014
73,桃園市,大溪區,2,0,0.0,0,59,20181124-183014
74,桃園市,大溪區,3,0,0.0,0,59,20181124-183014
75,桃園市,大溪區,4,0,0.0,0,59,20181124-183014
76,桃園市,大溪區,5,0,0.0,0,59,20181124-183014
77,桃園市,楊梅區,1,0,0.0,0,82,20181124-183015
78,桃園市,楊梅區,2,0,0.0,0,82,20181124-183015
79,桃園市,楊梅區,3,0,0.0,0,82,20181124-183015
80,桃園市,楊梅區,4,0,0.0,0,82,20181124-183015
81,桃園市,楊梅區,5,0,0.0,0,82,20181124-183015
82,桃園市,蘆竹區,1,0,0.0,0,76,20181124-183015
