,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,39,0.67,7,117,20181124-190329
1,臺北市,松山區,2,2321,39.61,7,117,20181124-190329
2,臺北市,松山區,3,1061,18.11,7,117,20181124-190329
3,臺北市,松山區,4,2412,41.16,7,117,20181124-190329
4,臺北市,松山區,5,27,0.46,7,117,20181124-190329
5,臺北市,信義區,1,80,0.48,21,142,20181124-190329
6,臺北市,信義區,2,7287,43.43,21,142,20181124-190329
7,臺北市,信義區,3,2770,16.51,21,142,20181124-190329
8,臺北市,信義區,4,6573,39.18,21,142,20181124-190329
9,臺北市,信義區,5,68,0.41,21,142,20181124-190329
10,臺北市,大安區,1,24,0.39,9,188,20181124-190329
11,臺北市,大安區,2,2908,46.74,9,188,20181124-190329
12,臺北市,大安區,3,913,14.68,9,188,20181124-190329
13,臺北市,大安區,4,2337,37.57,9,188,20181124-190329
14,臺北市,大安區,5,39,0.63,9,188,20181124-190329
15,臺北市,中山區,1,138,0.39,41,133,20181124-190329
16,臺北市,中山區,2,13990,39.22,41,133,20181124-190329
17,臺北市,中山區,3,6742,18.9,41,133,20181124-190329
18,臺北市,中山區,4,14640,41.04,41,133,20181124-190329
19,臺北市,中山區,5,163,0.46,41,133,20181124-190329
20,臺北市,中正區,1,77,0.45,22,96,20181124-190330
21,臺北市,中正區,2,7222,42.31,22,96,20181124-190330
22,臺北市,中正區,3,2573,15.07,22,96,20181124-190330
23,臺北市,中正區,4,7124,41.73,22,96,20181124-190330
24,臺北市,中正區,5,75,0.44,22,96,20181124-190330
25,臺北市,大同區,1,66,0.39,21,82,20181124-190330
26,臺北市,大同區,2,4761,28.34,21,82,20181124-190330
27,臺北市,大同區,3,4196,24.97,21,82,20181124-190330
28,臺北市,大同區,4,7689,45.76,21,82,20181124-190330
29,臺北市,大同區,5,90,0.54,21,82,20181124-190330
30,臺北市,萬華區,1,164,0.42,45,117,20181124-190330
31,臺北市,萬華區,2,14905,38.56,45,117,20181124-190330
32,臺北市,萬華區,3,7660,19.82,45,117,20181124-190330
33,臺北市,萬華區,4,15754,40.75,45,117,20181124-190330
34,臺北市,萬華區,5,173,0.45,45,117,20181124-190330
35,臺北市,文山區,1,44,0.46,12,162,20181124-190330
36,臺北市,文山區,2,4600,48.42,12,162,20181124-190330
37,臺北市,文山區,3,1321,13.9,12,162,20181124-190330
38,臺北市,文山區,4,3494,36.78,12,162,20181124-190330
39,臺北市,文山區,5,42,0.44,12,162,20181124-190330
40,臺北市,南港區,1,215,0.43,54,72,20181124-190330
41,臺北市,南港區,2,19261,38.75,54,72,20181124-190330
42,臺北市,南港區,3,8375,16.85,54,72,20181124-190330
43,臺北市,南港區,4,21595,43.45,54,72,20181124-190330
44,臺北市,南港區,5,257,0.52,54,72,20181124-190330
45,臺北市,內湖區,1,63,0.33,21,150,20181124-190331
46,臺北市,內湖區,2,7933,41.56,21,150,20181124-190331
47,臺北市,內湖區,3,2726,14.28,21,150,20181124-190331
48,臺北市,內湖區,4,8289,43.42,21,150,20181124-190331
49,臺北市,內湖區,5,78,0.41,21,150,20181124-190331
50,臺北市,士林區,1,11,0.37,4,163,20181124-190331
51,臺北市,士林區,2,1036,35.12,4,163,20181124-190331
52,臺北市,士林區,3,687,23.29,4,163,20181124-190331
53,臺北市,士林區,4,1210,41.02,4,163,20181124-190331
54,臺北市,士林區,5,6,0.2,4,163,20181124-190331
55,臺北市,北投區,1,18,0.48,5,141,20181124-190331
56,臺北市,北投區,2,1578,41.77,5,141,20181124-190331
57,臺北市,北投區,3,682,18.05,5,141,20181124-190331
58,臺北市,北投區,4,1482,39.23,5,141,20181124-190331
59,臺北市,北投區,5,18,0.48,5,141,20181124-190331
60,新北市,板橋區,1,828,41.07,5,338,20181124-190331
61,新北市,板橋區,2,1188,58.93,5,338,20181124-190331
62,新北市,三重區,1,4549,48.24,13,235,20181124-190331
63,新北市,三重區,2,4880,51.76,13,235,20181124-190331
64,新北市,中和區,1,31258,36.85,105,244,20181124-190332
65,新北市,中和區,2,53567,63.15,105,244,20181124-190332
66,新北市,永和區,1,5560,31.87,22,138,20181124-190332
67,新北市,永和區,2,11888,68.13,22,138,20181124-190332
68,新北市,新莊區,1,1218,46.79,4,253,20181124-190332
69,新北市,新莊區,2,1385,53.21,4,253,20181124-190332
70,新北市,新店區,1,9305,33.02,38,176,20181124-190332
71,新北市,新店區,2,18873,66.98,38,176,20181124-190332
72,新北市,樹林區,1,7540,45.36,23,111,20181124-190333
73,新北市,樹林區,2,9084,54.64,23,111,20181124-190333
74,新北市,鶯歌區,1,4874,46.68,14,50,20181124-190333
75,新北市,鶯歌區,2,5567,53.32,14,50,20181124-190333
76,新北市,三峽區,1,14740,43.68,45,70,20181124-190333
77,新北市,三峽區,2,19008,56.32,45,70,20181124-190333
78,新北市,淡水區,1,1106,47.22,3,96,20181124-190333
79,新北市,淡水區,2,1236,52.78,3,96,20181124-190333
80,新北市,汐止區,1,797,41.47,3,111,20181124-190333
81,新北市,汐止區,2,1125,58.53,3,111,20181124-190333
82,新北市,瑞芳區,1,1638,39.7,15,46,20181124-190334
83,新北市,瑞芳區,2,2488,60.3,15,46,20181124-190334
84,新北市,土城區,1,11994,43.36,35,142,20181124-190334
85,新北市,土城區,2,15667,56.64,35,142,20181124-190334
86,新北市,蘆洲區,1,14398,51.38,32,104,20181124-190334
87,新北市,蘆洲區,2,13623,48.62,32,104,20181124-190334
88,新北市,五股區,1,7789,46.17,20,48,20181124-190334
89,新北市,五股區,2,9081,53.83,20,48,20181124-190334
90,新北市,泰山區,1,365,42.05,2,47,20181124-190335
91,新北市,泰山區,2,503,57.95,2,47,20181124-190335
92,新北市,林口區,1,8803,42.64,26,62,20181124-190335
93,新北市,林口區,2,11841,57.36,26,62,20181124-190335
94,新北市,深坑區,1,2616,43.1,9,16,20181124-190335
95,新北市,深坑區,2,3453,56.9,9,16,20181124-190335
96,新北市,石碇區,1,1070,48.18,7,13,20181124-190335
97,新北市,石碇區,2,1151,51.82,7,13,20181124-190335
98,新北市,坪林區,1,1265,53.85,8,10,20181124-190335
99,新北市,坪林區,2,1084,46.15,8,10,20181124-190335
100,新北市,三芝區,1,2113,40.92,10,18,20181124-190336
101,新北市,三芝區,2,3051,59.08,10,18,20181124-190336
102,新北市,石門區,1,2527,42.31,9,10,20181124-190336
103,新北市,石門區,2,3446,57.69,9,10,20181124-190336
104,新北市,八里區,1,3250,47.66,7,20,20181124-190336
105,新北市,八里區,2,3569,52.34,7,20,20181124-190336
106,新北市,平溪區,1,1115,46.32,11,12,20181124-190336
107,新北市,平溪區,2,1292,53.68,11,12,20181124-190336
108,新北市,雙溪區,1,1476,46.58,12,17,20181124-190337
109,新北市,雙溪區,2,1693,53.42,12,17,20181124-190337
110,新北市,貢寮區,1,2973,54.07,15,18,20181124-190337
111,新北市,貢寮區,2,2525,45.93,15,18,20181124-190337
112,新北市,金山區,1,2546,46.59,12,19,20181124-190337
113,新北市,金山區,2,2919,53.41,12,19,20181124-190337
114,新北市,萬里區,1,3811,42.19,13,16,20181124-190337
115,新北市,萬里區,2,5221,57.81,13,16,20181124-190337
116,新北市,烏來區,1,94,54.34,1,6,20181124-190337
117,新北市,烏來區,2,79,45.66,1,6,20181124-190337
118,桃園市,桃園區,1,103,1.97,8,216,20181124-190338
119,桃園市,桃園區,2,1823,34.94,8,216,20181124-190338
120,桃園市,桃園區,3,341,6.54,8,216,20181124-190338
121,桃園市,桃園區,4,16,0.31,8,216,20181124-190338
122,桃園市,桃園區,5,2934,56.24,8,216,20181124-190338
123,桃園市,中壢區,1,36,1.38,3,210,20181124-190338
124,桃園市,中壢區,2,1098,42.1,3,210,20181124-190338
125,桃園市,中壢區,3,96,3.68,3,210,20181124-190338
126,桃園市,中壢區,4,18,0.69,3,210,20181124-190338
127,桃園市,中壢區,5,1360,52.15,3,210,20181124-190338
128,桃園市,大溪區,1,35,1.12,4,59,20181124-190338
129,桃園市,大溪區,2,861,27.52,4,59,20181124-190338
130,桃園市,大溪區,3,118,3.77,4,59,20181124-190338
131,桃園市,大溪區,4,11,0.35,4,59,20181124-190338
132,桃園市,大溪區,5,2104,67.24,4,59,20181124-190338
133,桃園市,楊梅區,1,0,0.0,0,82,20181124-190338
134,桃園市,楊梅區,2,0,0.0,0,82,20181124-190338
135,桃園市,楊梅區,3,0,0.0,0,82,20181124-190338
136,桃園市,楊梅區,4,0,0.0,0,82,20181124-190338
137,桃園市,楊梅區,5,0,0.0,0,82,20181124-190338
138,桃園市,蘆竹區,1,0,0.0,0,76,20181124-190338
139,桃園市,蘆竹區,2,0,0.0,0,76,20181124-190338
140,桃園市,蘆竹區,3,0,0.0,0,76,20181124-190338
141,桃園市,蘆竹區,4,0,0.0,0,76,20181124-190338
142,桃園市,蘆竹區,5,0,0.0,0,76,20181124-190338
143,桃園市,大園區,1,0,0.0,0,50,20181124-190339
144,桃園市,大園區,2,0,0.0,0,50,20181124-190339
145,桃園市,大園區,3,0,0.0,0,50,20181124-190339
146,桃園市,大園區,4,0,0.0,0,50,20181124-190339
147,桃園市,大園區,5,0,0.0,0,50,20181124-190339
148,桃園市,龜山區,1,8,2.4,1,78,20181124-190339
149,桃園市,龜山區,2,110,32.93,1,78,20181124-190339
150,桃園市,龜山區,3,25,7.49,1,78,20181124-190339
151,桃園市,龜山區,4,2,0.6,1,78,20181124-190339
152,桃園市,龜山區,5,189,56.59,1,78,20181124-190339
153,桃園市,八德區,1,5,1.23,1,101,20181124-190339
154,桃園市,八德區,2,307,75.62,1,101,20181124-190339
