,案號,縣市,行政區,同意,不同意,有效,無效,投票數,投票權人數,投票率,有效同意票數對投票權人數百分比,已送投開票所數,應送投開票所數,時間
91,7,臺南市,六甲區,6274,1934,8208,904,9112.0,19144.0,47.6,32.77,19,19,20181125-001729
92,7,臺南市,官田區,6127,1935,8062,681,8743.0,18675.0,46.82,32.81,20,20,20181125-001729
93,7,臺南市,大內區,2868,708,3576,450,4026.0,8654.0,46.52,33.14,11,11,20181125-001729
94,7,臺南市,佳里區,19007,4960,23967,1833,25800.0,50407.0,51.18,37.71,41,41,20181125-001730
95,7,臺南市,學甲區,7444,2145,9589,862,10451.0,22567.0,46.31,32.99,26,26,20181125-001730
96,7,臺南市,西港區,7029,1898,8927,665,9592.0,21564.0,44.48,32.6,20,20,20181125-001730
97,7,臺南市,七股區,6088,1601,7689,715,8404.0,19950.0,42.13,30.52,24,24,20181125-001730
98,7,臺南市,將軍區,5144,1406,6550,631,7181.0,17754.0,40.45,28.97,24,24,20181125-001730
99,7,臺南市,北門區,2791,714,3505,286,3791.0,9925.0,38.2,28.12,18,18,20181125-001731
100,7,臺南市,新化區,13968,3880,17848,1819,19667.0,37296.0,52.73,37.45,37,37,20181125-001731
101,7,臺南市,善化區,14134,4332,18466,1553,20019.0,39950.0,50.11,35.38,29,29,20181125-001731
102,7,臺南市,新市區,11296,3511,14807,1203,16010.0,30386.0,52.69,37.18,27,27,20181125-001731
103,7,臺南市,安定區,9675,2801,12476,1199,13675.0,26104.0,52.39,37.06,24,24,20181125-001731
104,7,臺南市,山上區,1960,542,2502,264,2766.0,6511.0,42.48,30.1,9,9,20181125-001732
105,7,臺南市,玉井區,4278,1046,5324,470,5794.0,12357.0,46.89,34.62,16,16,20181125-001732
106,7,臺南市,楠西區,2647,696,3343,312,3655.0,8528.0,42.86,31.04,9,9,20181125-001732
107,7,臺南市,南化區,2581,694,3275,343,3618.0,7786.0,46.47,33.15,10,10,20181125-001732
108,7,臺南市,左鎮區,1315,348,1663,246,1909.0,4418.0,43.21,29.76,10,10,20181125-001733
109,7,臺南市,仁德區,24241,6852,31093,2493,33586.0,64632.0,51.96,37.51,49,49,20181125-001733
110,7,臺南市,歸仁區,21131,6313,27444,2191,29635.0,57387.0,51.64,36.82,46,46,20181125-001733
111,7,臺南市,關廟區,11016,3138,14154,1190,15344.0,29913.0,51.3,36.83,32,32,20181125-001733
112,7,臺南市,龍崎區,1201,330,1531,164,1695.0,3713.0,45.65,32.35,8,8,20181125-001733
113,7,臺南市,永康區,72487,19996,92483,6202,98685.0,193411.0,51.02,37.48,141,142,20181125-001734
114,7,臺南市,東區,55960,17319,73279,4857,78136.0,144727.0,53.99,38.67,89,93,20181125-001734
115,7,臺南市,南區,37899,11973,49872,4423,54295.0,108650.0,49.97,34.88,80,80,20181125-001735
116,7,臺南市,北區,41146,12720,53866,3636,57502.0,109322.0,52.6,37.64,80,81,20181125-001735
117,7,臺南市,安南區,55759,16098,71857,6193,78050.0,151590.0,51.49,36.78,86,90,20181125-001735
118,7,臺南市,安平區,17881,5238,23119,1438,24557.0,49173.0,49.94,36.36,29,32,20181125-001735
119,7,臺南市,中西區,24352,8078,32430,2600,35030.0,64097.0,54.65,37.99,51,52,20181125-001735
120,7,高雄市,鹽埕區,8437,2797,11234,652,11886.0,21617.0,54.98,39.03,24,24,20181125-001736
121,7,高雄市,鼓山區,39113,10765,49878,3256,53134.0,91313.0,58.19,42.83,64,77,20181125-001736
122,7,高雄市,左營區,55034,13079,68113,3844,71957.0,119702.0,60.11,45.98,81,103,20181125-001736
123,7,高雄市,楠梓區,65967,17384,83351,6932,90283.0,152218.0,59.31,43.34,98,99,20181125-001737
124,7,高雄市,三民區,107851,31321,139172,9298,148470.0,255612.0,58.08,42.19,171,189,20181125-001737
125,7,高雄市,新興區,18956,5836,24792,1698,26490.0,44355.0,59.72,42.74,42,42,20181125-001737
126,7,高雄市,前金區,10022,3181,13203,900,14103.0,23928.0,58.94,41.88,22,22,20181125-001737
127,7,高雄市,苓雅區,59475,17754,77229,4968,82197.0,138626.0,59.29,42.9,111,116,20181125-001737
128,7,高雄市,前鎮區,62180,17598,79778,6612,86390.0,150498.0,57.4,41.32,111,119,20181125-001738
129,7,高雄市,旗津區,8332,2706,11038,1261,12299.0,24860.0,49.47,33.52,18,18,20181125-001738
130,7,高雄市,小港區,53666,14701,68367,4699,73066.0,126706.0,57.67,42.35,86,89,20181125-001738
131,7,高雄市,鳳山區,113015,29689,142704,9878,152582.0,260234.0,58.63,43.43,205,228,20181125-001738
132,7,高雄市,林園區,23394,6249,29643,2480,32123.0,59129.0,54.33,39.56,51,51,20181125-001738
133,7,高雄市,大寮區,39560,10262,49822,3791,53613.0,95680.0,56.03,41.35,80,81,20181125-001739
134,7,高雄市,大樹區,14634,3834,18468,1480,19948.0,36772.0,54.25,39.8,32,32,20181125-001739
135,7,高雄市,大社區,11243,3753,14996,1213,16209.0,28930.0,56.03,38.86,23,24,20181125-001739
136,7,高雄市,仁武區,28494,7366,35860,2171,38031.0,65776.0,57.82,43.32,42,47,20181125-001739
137,7,高雄市,鳥松區,16980,4996,21976,1467,23443.0,39191.0,59.82,43.33,28,28,20181125-001739
138,7,高雄市,岡山區,33841,8414,42255,2904,45159.0,74724.0,60.43,45.29,67,72,20181125-001740
139,7,高雄市,橋頭區,14112,4123,18235,1669,19904.0,32565.0,61.12,43.33,31,31,20181125-001740
140,7,高雄市,燕巢區,10583,2759,13342,1259,14601.0,26012.0,56.13,40.69,25,25,20181125-001740
141,7,高雄市,田寮區,2119,621,2740,340,3080.0,6671.0,46.17,31.76,12,12,20181125-001740
142,7,高雄市,阿蓮區,9426,2614,12040,871,12911.0,24534.0,52.62,38.42,21,21,20181125-001740
143,7,高雄市,路竹區,18361,5165,23526,1997,25523.0,43850.0,58.21,41.87,41,41,20181125-001741
144,7,高雄市,湖內區,10110,2791,12901,967,13868.0,25729.0,53.9,39.29,24,24,20181125-001741
145,7,高雄市,茄萣區,9361,3019,12380,1344,13724.0,26212.0,52.36,35.71,21,21,20181125-001741
146,7,高雄市,永安區,5315,1565,6880,606,7486.0,12001.0,62.38,44.29,12,12,20181125-001741
147,7,高雄市,彌陀區,7027,1965,8992,1060,10052.0,16487.0,60.97,42.62,18,18,20181125-001742
148,7,高雄市,梓官區,12133,3326,15459,1406,16865.0,29293.0,57.57,41.42,27,28,20181125-001742
149,7,高雄市,旗山區,12737,3373,16110,1400,17510.0,31996.0,54.73,39.81,35,35,20181125-001742
150,7,高雄市,美濃區,13876,3588,17464,1617,19081.0,35311.0,54.04,39.3,32,32,20181125-001742
151,7,高雄市,六龜區,3692,1075,4767,621,5388.0,11501.0,46.85,32.1,12,12,20181125-001742
152,7,高雄市,甲仙區,1893,444,2337,260,2597.0,5417.0,47.94,34.95,7,7,20181125-001743
153,7,高雄市,杉林區,3301,981,4282,451,4733.0,10607.0,44.62,31.12,10,10,20181125-001743
154,7,高雄市,內門區,4181,1233,5414,697,6111.0,13002.0,47.0,32.16,18,18,20181125-001743
155,7,高雄市,茂林區,809,166,975,79,1054.0,1615.0,65.26,50.09,3,3,20181125-001743
156,7,高雄市,桃源區,1339,305,1644,99,1743.0,3498.0,49.83,38.28,8,8,20181125-001743
157,7,高雄市,那瑪夏區,979,254,1233,144,1377.0,2424.0,56.81,40.39,4,4,20181125-001744
158,7,新竹縣,竹北市,43009,10661,53670,2534,56204.0,97820.0,57.46,43.97,75,103,20181125-001744
159,7,新竹縣,竹東鎮,30784,7087,37871,1994,39865.0,74681.0,53.38,41.22,69,72,20181125-001744
160,7,新竹縣,新埔鎮,12327,2899,15226,971,16197.0,28894.0,56.06,42.66,30,30,20181125-001744
161,7,新竹縣,關西鎮,10714,2451,13165,803,13968.0,24712.0,56.52,43.36,27,27,20181125-001745
162,7,新竹縣,湖口鄉,23956,5325,29281,1515,30796.0,55175.0,55.82,43.42,41,47,20181125-001745
163,7,新竹縣,新豐鄉,18816,4507,23323,1366,24689.0,44345.0,55.67,42.43,38,39,20181125-001745
164,7,新竹縣,芎林鄉,7631,1895,9526,592,10118.0,17293.0,58.51,44.13,19,19,20181125-001745
165,7,新竹縣,橫山鄉,5073,1166,6239,430,6669.0,11346.0,58.78,44.71,16,16,20181125-001745
166,7,新竹縣,北埔鄉,3535,782,4317,227,4544.0,8180.0,55.55,43.22,10,10,20181125-001746
167,7,新竹縣,寶山鄉,5142,1256,6398,353,6751.0,11503.0,58.69,44.7,11,12,20181125-001746
168,7,新竹縣,峨眉鄉,1599,427,2026,167,2193.0,3662.0,59.89,43.66,7,8,20181125-001746
169,7,新竹縣,尖石鄉,2358,565,2923,210,3133.0,7364.0,42.54,32.02,15,15,20181125-001746
170,7,新竹縣,五峰鄉,1014,268,1282,63,1345.0,3284.0,40.96,30.88,5,6,20181125-001746
171,7,苗栗縣,苗栗市,33815,7069,40884,1931,42815.0,74249.0,57.66,45.54,67,67,20181125-001747
172,7,苗栗縣,苑裡鎮,15998,4451,20449,1621,22070.0,38890.0,56.75,41.14,40,40,20181125-001747
173,7,苗栗縣,通霄鎮,11314,3282,14596,1351,15947.0,29709.0,53.68,38.08,34,34,20181125-001747
174,7,苗栗縣,竹南鎮,28642,6830,35472,2089,37561.0,67040.0,56.03,42.72,60,61,20181125-001747
175,7,苗栗縣,頭份市,36143,8496,44639,2330,46969.0,83617.0,56.17,43.22,71,71,20181125-001747
176,7,苗栗縣,後龍鎮,12288,3270,15558,1426,16984.0,30948.0,54.88,39.71,35,35,20181125-001748
177,7,苗栗縣,卓蘭鎮,6482,1521,8003,538,8541.0,14772.0,57.82,43.88,19,19,20181125-001748
178,7,苗栗縣,大湖鄉,5128,1137,6265,458,6723.0,12653.0,53.13,40.53,15,15,20181125-001748
179,7,苗栗縣,公館鄉,12634,3027,15661,1054,16715.0,28318.0,59.03,44.61,28,28,20181125-001748
180,7,苗栗縣,銅鑼鄉,6726,1472,8198,444,8642.0,15424.0,56.03,43.61,16,16,20181125-001749
181,7,苗栗縣,南庄鄉,3104,893,3997,311,4308.0,8784.0,49.04,35.34,9,9,20181125-001749
182,7,苗栗縣,頭屋鄉,4766,1012,5778,308,6086.0,9390.0,64.81,50.76,12,12,20181125-001749
183,7,苗栗縣,三義鄉,6388,1334,7722,413,8135.0,13889.0,58.57,45.99,16,16,20181125-001749
184,7,苗栗縣,西湖鄉,2724,617,3341,184,3525.0,6382.0,55.23,42.68,9,9,20181125-001750
185,7,苗栗縣,造橋鄉,4744,1156,5900,515,6415.0,11027.0,58.18,43.02,12,12,20181125-001750
186,7,苗栗縣,三灣鄉,2464,651,3115,260,3375.0,5852.0,57.67,42.11,9,9,20181125-001750
187,7,苗栗縣,獅潭鄉,1552,324,1876,143,2019.0,3968.0,50.88,39.11,7,7,20181125-001750
188,7,苗栗縣,泰安鄉,2518,616,3134,240,3374.0,5180.0,65.14,48.61,10,10,20181125-001750
189,7,彰化縣,彰化市,55306,14020,69326,4756,74082.0,122592.0,60.43,45.11,122,184,20181125-001751
190,7,彰化縣,鹿港鎮,28195,6769,34964,3032,37996.0,65713.0,57.82,42.91,61,65,20181125-001751
191,7,彰化縣,和美鎮,30371,7170,37541,2375,39916.0,70490.0,56.63,43.09,64,68,20181125-001751
192,7,彰化縣,線西鄉,6361,1367,7728,637,8365.0,14065.0,59.47,45.23,12,12,20181125-001751
193,7,彰化縣,伸港鄉,13300,2650,15950,1254,17204.0,30407.0,56.58,43.74,28,28,20181125-001751
194,7,彰化縣,福興鄉,12533,3185,15718,1508,17226.0,31719.0,54.31,39.51,27,33,20181125-001752
195,7,彰化縣,秀水鄉,14290,3569,17859,1289,19148.0,32394.0,59.11,44.11,32,32,20181125-001752
196,7,彰化縣,花壇鄉,12083,2898,14981,1153,16134.0,27787.0,58.06,43.48,27,37,20181125-001752
197,7,彰化縣,芬園鄉,8346,1976,10322,960,11282.0,20408.0,55.28,40.9,21,21,20181125-001752
198,7,彰化縣,員林市,36426,9348,45774,2917,48691.0,86350.0,56.39,42.18,84,98,20181125-001753
199,7,彰化縣,溪湖鎮,19566,4696,24262,1832,26094.0,45147.0,57.8,43.34,42,42,20181125-001753
200,7,彰化縣,田中鎮,14371,3454,17825,1627,19452.0,33916.0,57.35,42.37,35,36,20181125-001753
201,7,彰化縣,大村鄉,13257,3158,16415,1208,17623.0,30066.0,58.61,44.09,26,27,20181125-001753
202,7,彰化縣,埔鹽鄉,12676,2865,15541,1323,16864.0,28026.0,60.17,45.23,29,29,20181125-001754
203,7,彰化縣,埔心鄉,12533,3397,15930,1450,17380.0,28312.0,61.39,44.27,30,31,20181125-001754
204,7,彰化縣,永靖鄉,13632,3376,17008,1436,18444.0,31239.0,59.04,43.64,34,34,20181125-001754
205,7,彰化縣,社頭鄉,14916,3748,18664,1350,20014.0,35070.0,57.07,42.53,37,38,20181125-001754
206,7,彰化縣,二水鄉,5683,1607,7290,694,7984.0,13339.0,59.85,42.6,17,17,20181125-001755
207,7,彰化縣,北斗鎮,11915,2859,14774,1294,16068.0,27593.0,58.23,43.18,30,30,20181125-001755
208,7,彰化縣,二林鎮,16535,3868,20403,1952,22355.0,42976.0,52.02,38.47,39,39,20181125-001755
209,7,彰化縣,田尾鄉,9468,2354,11822,967,12789.0,21803.0,58.66,43.43,24,25,20181125-001755
210,7,彰化縣,埤頭鄉,9305,2620,11925,1278,13203.0,24412.0,54.08,38.12,26,27,20181125-001755
211,7,彰化縣,芳苑鄉,10149,2400,12549,1685,14234.0,29291.0,48.6,34.65,36,36,20181125-001756
212,7,彰化縣,大城鄉,3776,879,4655,524,5179.0,13609.0,38.06,27.75,16,17,20181125-001756
213,7,彰化縣,竹塘鄉,4837,1264,6101,710,6811.0,12821.0,53.12,37.73,16,16,20181125-001756
214,7,彰化縣,溪州鄉,9269,2429,11698,1177,12875.0,25405.0,50.68,36.48,27,27,20181125-001756
215,7,南投縣,南投市,39753,8588,48341,2677,51018.0,84328.0,60.5,47.14,84,84,20181125-001757
216,7,南投縣,埔里鎮,30711,6093,36804,2423,39227.0,68763.0,57.05,44.66,68,68,20181125-001757
217,7,南投縣,草屯鎮,36371,7972,44343,2476,46819.0,81599.0,57.38,44.57,75,76,20181125-001757
218,7,南投縣,竹山鎮,18659,5202,23861,1821,25682.0,47034.0,54.6,39.67,53,53,20181125-001757
219,7,南投縣,集集鎮,4068,1045,5113,418,5531.0,9611.0,57.55,42.33,13,13,20181125-001757
220,7,南投縣,名間鄉,14946,3387,18333,1622,19955.0,33408.0,59.73,44.74,37,37,20181125-001758
221,7,南投縣,鹿谷鄉,6543,1383,7926,587,8513.0,15941.0,53.4,41.05,21,21,20181125-001758
222,7,南投縣,中寮鄉,5701,1272,6973,633,7606.0,13181.0,57.7,43.25,24,24,20181125-001758
223,7,南投縣,魚池鄉,5746,1277,7023,536,7559.0,13958.0,54.16,41.17,25,25,20181125-001758
224,7,南投縣,國姓鄉,7165,1490,8655,629,9284.0,16597.0,55.94,43.17,20,20,20181125-001758
225,7,南投縣,水里鄉,6511,1422,7933,589,8522.0,15458.0,55.13,42.12,22,22,20181125-001759
226,7,南投縣,信義鄉,4976,1208,6184,946,7130.0,11923.0,59.8,41.73,19,20,20181125-001759
227,7,南投縣,仁愛鄉,4800,1032,5832,430,6262.0,12080.0,51.84,39.74,24,25,20181125-001759
228,7,雲林縣,斗六市,34293,8246,42539,2453,44992.0,78695.0,57.17,43.58,62,69,20181125-001759
229,7,雲林縣,斗南鎮,15804,4072,19876,1529,21405.0,38138.0,56.13,41.44,33,33,20181125-001800
230,7,雲林縣,虎尾鎮,22521,5890,28411,2061,30472.0,58167.0,52.39,38.72,46,46,20181125-001800
231,7,雲林縣,西螺鎮,14318,3797,18115,1780,19895.0,38142.0,52.16,37.54,34,34,20181125-001800
232,7,雲林縣,土庫鎮,8902,2454,11356,1302,12658.0,24412.0,51.85,36.47,29,29,20181125-001800
233,7,雲林縣,北港鎮,12837,3548,16385,1884,18269.0,33958.0,53.8,37.8,41,41,20181125-001801
234,7,雲林縣,古坑鄉,10321,2757,13078,1145,14223.0,27477.0,51.76,37.56,27,27,20181125-001801
235,7,雲林縣,大埤鄉,5988,1651,7639,738,8377.0,16509.0,50.74,36.27,18,18,20181125-001801
236,7,雲林縣,莿桐鄉,9304,2727,12031,1428,13459.0,24570.0,54.78,37.87,22,22,20181125-001801
237,7,雲林縣,林內鄉,6202,1601,7803,942,8745.0,15551.0,56.23,39.88,15,15,20181125-001802
238,7,雲林縣,二崙鄉,7403,2281,9684,1247,10931.0,23367.0,46.78,31.68,23,23,20181125-001802
239,7,雲林縣,崙背鄉,6925,2106,9031,970,10001.0,21050.0,47.51,32.9,20,20,20181125-001802
240,7,雲林縣,麥寮鄉,12437,3759,16196,1781,17977.0,37119.0,48.43,33.51,28,28,20181125-001802
241,7,雲林縣,東勢鄉,4542,1181,5723,742,6465.0,13239.0,48.83,34.31,15,15,20181125-001802
242,7,雲林縣,褒忠鄉,4069,1127,5196,511,5707.0,11381.0,50.14,35.75,14,14,20181125-001803
243,7,雲林縣,臺西鄉,6679,1728,8407,1093,9500.0,21125.0,44.97,31.62,22,22,20181125-001803
244,7,雲林縣,元長鄉,6583,1928,8511,1043,9554.0,22830.0,41.85,28.83,25,25,20181125-001804
245,7,雲林縣,四湖鄉,5552,1552,7104,889,7993.0,20983.0,38.09,26.46,25,25,20181125-001804
246,7,雲林縣,口湖鄉,7648,2080,9728,1405,11133.0,24193.0,46.02,31.61,25,25,20181125-001804
247,7,雲林縣,水林鄉,6599,1794,8393,1086,9479.0,22508.0,42.11,29.32,26,26,20181125-001804
248,7,嘉義縣,太保市,11314,3074,14388,1309,15697.0,30290.0,51.82,37.35,32,33,20181125-001804
249,7,嘉義縣,朴子市,12753,3455,16208,1714,17922.0,35191.0,50.93,36.24,35,35,20181125-001805
