,縣市,行政區,候選人,得票數,得票率,已送投開票所數,應送投開票所數,時間
0,臺北市,松山區,1,0,0.0,0,117,20181124-175625
1,臺北市,松山區,2,0,0.0,0,117,20181124-175625
2,臺北市,松山區,3,0,0.0,0,117,20181124-175625
3,臺北市,松山區,4,0,0.0,0,117,20181124-175625
4,臺北市,松山區,5,0,0.0,0,117,20181124-175625
5,臺北市,信義區,1,5,0.37,2,142,20181124-175626
6,臺北市,信義區,2,510,37.78,2,142,20181124-175626
7,臺北市,信義區,3,215,15.93,2,142,20181124-175626
8,臺北市,信義區,4,614,45.48,2,142,20181124-175626
9,臺北市,信義區,5,6,0.44,2,142,20181124-175626
10,臺北市,大安區,1,4,0.77,1,188,20181124-175626
11,臺北市,大安區,2,253,48.56,1,188,20181124-175626
12,臺北市,大安區,3,88,16.89,1,188,20181124-175626
13,臺北市,大安區,4,172,33.01,1,188,20181124-175626
14,臺北市,大安區,5,4,0.77,1,188,20181124-175626
15,臺北市,中山區,1,0,0.0,0,133,20181124-175626
16,臺北市,中山區,2,0,0.0,0,133,20181124-175626
17,臺北市,中山區,3,0,0.0,0,133,20181124-175626
18,臺北市,中山區,4,0,0.0,0,133,20181124-175626
19,臺北市,中山區,5,0,0.0,0,133,20181124-175626
20,臺北市,中正區,1,4,0.29,2,96,20181124-175626
21,臺北市,中正區,2,543,39.96,2,96,20181124-175626
22,臺北市,中正區,3,201,14.79,2,96,20181124-175626
23,臺北市,中正區,4,601,44.22,2,96,20181124-175626
24,臺北市,中正區,5,10,0.74,2,96,20181124-175626
25,臺北市,大同區,1,0,0.0,0,82,20181124-175626
26,臺北市,大同區,2,0,0.0,0,82,20181124-175626
27,臺北市,大同區,3,0,0.0,0,82,20181124-175626
28,臺北市,大同區,4,0,0.0,0,82,20181124-175626
29,臺北市,大同區,5,0,0.0,0,82,20181124-175626
30,臺北市,萬華區,1,15,0.85,2,117,20181124-175627
31,臺北市,萬華區,2,775,43.93,2,117,20181124-175627
32,臺北市,萬華區,3,284,16.1,2,117,20181124-175627
33,臺北市,萬華區,4,679,38.49,2,117,20181124-175627
34,臺北市,萬華區,5,11,0.62,2,117,20181124-175627
35,臺北市,文山區,1,0,0.0,0,162,20181124-175627
36,臺北市,文山區,2,0,0.0,0,162,20181124-175627
